49946.8680,46118.1600,55402.7040,46924.9200,46171.2960,47326.0320,50693.3640,50820.0480,45606.8880,53708.8320,51496.2360,52393.0680,55005.8040,57005.8560,57599.1000,53552.6640,55777.8960,53189.4600,50467.8600,43684.2720,44729.1720,38506.1040,31271.5080,24423.4440,29861.1360,42574.2480,59098.2480,73683.7560,98806.0680,138651.2640,138937.6800,121119.3000,103046.5800,60317.7840,69631.4880,77965.7400,71789.3280,64810.0440,45798.6960,75041.6400,87264.5400,90180.2160,108999.7560,117257.5440,72788.8680,58943.7000,62989.4880,69360.6240,59322.1320,0.0000,0.0000
10297.3680,9266.4000,8920.3680,9044.1360,10556.5680,11514.3120,11856.1320,12805.1280,12577.3560,13991.2920,15943.7160,17397.5040,19777.6080,22517.3520,26464.6440,30692.8440,33218.4240,29646.6480,30731.7240,31394.6280,36403.9920,35749.5120,29134.0800,21324.0600,15115.2480,19197.0000,20268.1440,19029.1680,20201.4000,16721.6400,15436.9800,14336.0280,13189.3920,10945.6920,10886.0760,12084.2280,11961.1080,12034.6560,9959.1120,9111.8520,8389.3320,8424.3240,9972.7200,11916.0720,7851.4920,6668.5680,7891.9920,8940.7800,7371.3240,0.0000,0.0000
15829.6680,13852.2960,14139.6840,15333.9480,16004.3040,16990.5600,18122.6160,19700.4960,19358.0280,21825.6120,24523.5600,25552.5840,29781.1080,33379.4520,39570.7680,44688.6720,48523.2120,46733.7600,46582.7760,43416.6480,50916.6000,51259.3920,44075.3400,37720.0800,24393.6360,35238.5640,27044.9280,24445.4760,20374.7400,19525.5360,18511.4160,18279.7560,16659.1080,11835.3960,13219.5240,15474.2400,14524.5960,14600.7360,14829.4800,13393.8360,11225.9520,11695.1040,13229.5680,14659.7040,10930.4640,10494.3600,12016.1880,14001.9840,12027.5280,0.0000,0.0000
11848.0320,10530.9720,10953.7920,11054.2320,12262.7520,13267.1520,13538.3400,14644.4760,14850.8640,16311.1320,17669.0160,19236.8520,21764.7000,23995.4400,27304.4520,29342.0880,29577.9600,29674.1880,29954.7720,27942.4080,30923.2080,31021.3800,26879.0400,22033.6200,16512.9840,23909.5800,21631.2120,17934.0480,15133.3920,14385.9240,14808.7440,13955.0040,13090.8960,10305.4680,10875.3840,12241.6920,11951.7120,11452.7520,10918.8000,9966.2400,8793.6840,9149.7600,9967.5360,10540.3680,8234.1360,7889.0760,8902.8720,10909.0800,9004.6080,0.0000,0.0000
38209.3200,34159.3200,38912.0760,33435.5040,32577.8760,33761.4480,38095.2720,39642.0480,36403.0200,40642.8840,37350.0720,40081.3920,43226.1360,44070.1560,45205.7760,43655.1120,48629.1600,41205.6720,42483.8520,41153.5080,38915.9640,36858.8880,33238.8360,27721.1160,22989.7440,44045.5320,56277.1800,71542.1160,86846.5800,119324.6640,121263.4800,103262.0400,82750.5720,77635.5840,65367.3240,58451.8680,50181.1200,44950.7880,35112.8520,53931.7440,53388.7200,57630.5280,64056.4200,64982.4120,45999.2520,39614.5080,40951.6560,48785.6520,42956.5680,0.0000,0.0000
12052.4760,10201.1400,9596.2320,9554.4360,10236.4560,10248.7680,11169.2520,13270.3920,12812.5800,13332.9240,14475.6720,15606.4320,16068.4560,17982.3240,21117.0240,20576.9160,22578.2640,24096.8520,23495.5080,23709.9960,25065.6120,26111.4840,24910.0920,19939.2840,14287.1040,25073.0640,22425.6600,21180.8520,23870.7000,20884.0680,17098.4520,15012.5400,14274.1440,12939.2640,11994.4800,12529.0800,10570.1760,10029.7440,9187.9920,8416.5480,8235.7560,8490.7440,10848.4920,11151.1080,7799.3280,7464.6360,8146.6560,9858.9960,8680.9320,0.0000,0.0000
8494.6320,7292.5920,7463.9880,7547.9040,8085.7440,8375.7240,8667.3240,10127.2680,9903.3840,10933.7040,11899.5480,12712.1400,13752.1800,15233.5080,18562.9320,19407.9240,22278.5640,23503.2840,23723.6040,23939.0640,25790.0760,25110.6480,21864.4920,15987.4560,11937.1320,18761.8680,19778.9040,18245.4120,19207.6920,17349.5520,13667.2920,11406.7440,10762.6320,10086.7680,9474.4080,9107.3160,7211.2680,6489.3960,5884.8120,6418.1160,6324.8040,6447.9240,8034.8760,8707.1760,5971.9680,5385.8520,6076.9440,7255.6560,6185.4840,0.0000,0.0000
8435.3400,7996.3200,7970.0760,8335.5480,9629.9280,9532.4040,9606.9240,10914.9120,11523.0600,13839.3360,16398.6120,17267.5800,18529.2360,20329.7040,24900.0480,27484.9200,31943.4840,31563.4320,31057.0200,32362.7400,33036.0120,29908.7640,23916.7080,18153.0720,14147.1360,24622.7040,21605.6160,19260.5040,18919.3320,20005.3800,11710.9800,10825.4880,10774.9440,9556.3800,10358.6040,10315.8360,8256.4920,7797.7080,6818.9040,8048.8080,7243.0200,6289.1640,7490.2320,8180.0280,6031.9080,5671.6200,6937.4880,7045.0560,5970.9960,0.0000,0.0000
16944.8760,15244.5240,17539.4160,15152.8320,14992.4520,15360.5160,16852.8600,18078.5520,17030.0880,18875.2680,17921.7360,19143.5400,21134.1960,23620.5720,24241.6800,24537.4920,28720.6560,24605.2080,24961.2840,24826.5000,24040.8000,21702.1680,18562.6080,14879.0520,12038.2200,19666.8000,21211.6320,26009.1000,30600.1800,40380.1200,44001.4680,37995.8040,32395.1400,29094.5520,26123.7960,23521.4280,21789.3240,22212.1440,16348.7160,31393.0080,31439.3400,31216.7520,36361.2240,38190.8520,24478.5240,19031.1120,19118.2680,21676.8960,18711.6480,0.0000,0.0000
9102.1320,7995.0240,7777.2960,7870.6080,8339.1120,9473.1120,10084.5000,11283.3000,11889.1800,12541.3920,13707.7920,16516.8720,17647.9560,18554.1840,23970.1680,27826.7400,24784.7040,21888.1440,21022.0920,20824.7760,21191.8680,19531.6920,15879.8880,12039.1920,10337.8680,17419.8600,18283.3200,18264.2040,18008.5680,17913.3120,14173.0560,12358.0080,12397.8600,12291.5880,11267.7480,12425.0760,9588.4560,8397.7560,7397.2440,9075.2400,9996.6960,8586.3240,10154.8080,10929.8160,7306.2000,6306.0120,6723.0000,7869.9600,6597.6120,0.0000,0.0000
